time,ch1,ch2,ch3,ch4,ch5,ch6,timech1,timech2,timech3,timech4,timech5,timech6,latency1,latency2,latency3,latency4,latency5,latency6
2024-04-22 06:17:02,SHZ,SHN,SHE,HNZ,HNN,HNE,2024-04-22 06:16:44.4750,2024-04-22 06:16:42.8250,2024-04-22 06:16:45.4500,2024-04-22 06:16:54.8800,2024-04-22 06:16:52.1700,2024-04-22 06:16:52.8400,18s,20s,17s,8s,10s,10s
