time,ch1,ch2,ch3,ch4,ch5,ch6,timech1,timech2,timech3,timech4,timech5,timech6,latency1,latency2,latency3,latency4,latency5,latency6
2024-04-22 06:17:02,SHZ,SHN,SHE,HNZ,HNN,HNE,2024-04-22 06:16:51.3200,2024-04-22 06:16:49.6000,2024-04-22 06:16:47.1600,2024-04-22 06:16:54.2300,2024-04-22 06:16:54.0200,2024-04-22 06:16:53.5200,11s,13s,15s,8s,8s,9s
