time,ch1,ch2,ch3,ch4,ch5,ch6,timech1,timech2,timech3,timech4,timech5,timech6,latency1,latency2,latency3,latency4,latency5,latency6
2024-04-22 06:17:02,SHZ,SHN,SHE,HNZ,HNN,HNE,2024-04-22 06:16:50.5968,2024-04-22 06:16:50.5968,2024-04-22 06:16:50.1218,2024-04-22 06:16:54.4931,2024-04-22 06:16:56.0231,2024-04-22 06:16:54.6231,12s,12s,12s,8s,6s,8s
