time,ch1,ch2,ch3,ch4,ch5,ch6,timech1,timech2,timech3,timech4,timech5,timech6,latency1,latency2,latency3,latency4,latency5,latency6
2024-04-22 06:17:02,SHZ,SHN,SHE,HNZ,HNN,HNE,2023-12-10 02:24:40.2000,2023-12-10 02:24:42.8199,2023-12-10 02:24:42.0999,2023-12-10 02:24:40.6799,2023-12-10 02:24:40.2400,2023-12-10 02:24:43.6800,134d,134d,134d,134d,134d,134d
