time,ch1,ch2,ch3,ch4,ch5,ch6,timech1,timech2,timech3,timech4,timech5,timech6,latency1,latency2,latency3,latency4,latency5,latency6
2024-04-22 06:17:02,SHZ,SHZ,SHZ,SHZ,SHN,SHN,2024-04-22 06:16:58.1600,2024-04-22 06:16:58.1600,2024-04-22 06:16:58.1600,2024-04-22 06:16:58.1600,2024-04-22 06:16:51.8200,2024-04-22 06:16:51.8200,4s,4s,4s,4s,11s,11s
