time,ch1,ch2,ch3,ch4,ch5,ch6,timech1,timech2,timech3,timech4,timech5,timech6,latency1,latency2,latency3,latency4,latency5,latency6
2024-04-22 06:17:02,SHZ,SHN,SHE,HNZ,HNN,HNE,2024-04-22 06:16:49.3718,2024-04-22 06:16:49.4218,2024-04-22 06:16:49.3468,2024-04-22 06:16:50.3831,2024-04-22 06:16:49.4631,2024-04-22 06:16:48.3531,13s,13s,13s,12s,13s,14s
