time,ch1,ch2,ch3,ch4,ch5,ch6,timech1,timech2,timech3,timech4,timech5,timech6,latency1,latency2,latency3,latency4,latency5,latency6
2024-04-22 06:17:02,SHZ,SHN,SHE,HNZ,HNN,HNE,2024-04-22 06:16:44.9000,2024-04-22 06:16:44.4000,2024-04-22 06:16:41.2000,2024-04-22 06:16:53.8100,2024-04-22 06:16:53.6100,2024-04-22 06:16:53.2200,18s,18s,21s,9s,9s,9s
