time,ch1,ch2,ch3,ch4,ch5,ch6,timech1,timech2,timech3,timech4,timech5,timech6,latency1,latency2,latency3,latency4,latency5,latency6
2024-04-22 06:17:02,SHZ,SHN,SHE,HNZ,HNN,HNE,2024-04-22 06:16:53.7600,2024-04-22 06:16:52.9200,2024-04-22 06:16:54.5400,2024-04-22 06:16:57.0600,2024-04-22 06:16:55.3800,2024-04-22 06:16:57.3700,9s,10s,8s,5s,7s,5s
