time,ch1,ch2,ch3,ch4,ch5,ch6,timech1,timech2,timech3,timech4,timech5,timech6,latency1,latency2,latency3,latency4,latency5,latency6
2024-04-22 06:17:02,SHZ,SHN,SHE,HNZ,HNN,HNE,2024-04-22 06:16:56.4000,2024-04-22 06:16:57.4750,2024-04-22 06:16:57.4000,2024-04-22 06:17:00.3400,2024-04-22 06:16:59.4200,2024-04-22 06:16:57.6800,6s,5s,5s,2s,3s,5s
