time,ch1,ch2,ch3,ch4,ch5,ch6,timech1,timech2,timech3,timech4,timech5,timech6,latency1,latency2,latency3,latency4,latency5,latency6
2024-04-22 06:17:02,SHZ,SHN,SHE,HNZ,HNN,HNE,2024-04-22 06:16:06.9750,2024-04-22 06:16:06.7500,2024-04-22 06:16:02.4750,2024-04-22 06:16:14.6400,2024-04-22 06:16:15.3800,2024-04-22 06:16:13.6400,56s,56s,60s,48s,47s,49s
