time,ch1,ch2,ch3,ch4,ch5,ch6,timech1,timech2,timech3,timech4,timech5,timech6,latency1,latency2,latency3,latency4,latency5,latency6
2024-04-22 06:17:02,SHZ,SHN,SHE,HNZ,HNN,HNE,2024-04-22 06:16:54.7468,2024-04-22 06:16:59.0718,2024-04-22 06:16:58.8968,2024-04-22 06:17:00.2031,2024-04-22 06:16:59.7331,2024-04-22 06:16:59.4631,8s,3s,4s,2s,3s,3s
