time, ch1, ch2, ch3, ch4, ch5, ch6, timech1, timech2, timech3, timech4, timech5, timech6, latency1, latency2, latency3, latency4, latency5, latency6
2024-01-23 10:45:03,BHZ,BHN,BHE,HNZ,HNN,HNE,2024-01-23 10:44:55.7400,2024-01-23 10:44:57.7400,2024-01-23 10:44:55.8400,,,,8s,6s,8s,NA,NA,NA
